skill_major_id,skill_major,skill_sub_id,skill_sub,business_major_id,business_major,business_sub_id,business_sub,level
SK-08,設備・施設管理,SK-0809,危険物管理（その他）,BZ-04,地上設備・施設管理,BZ-0403,射点設備管理,1
SK-08,設備・施設管理,SK-0809,危険物管理（その他）,BZ-04,地上設備・施設管理,BZ-0406,整備システムの自動化,1
SK-08,設備・施設管理,SK-0809,危険物管理（その他）,BZ-05,打上運用,BZ-0505,飛行レンジ安全確保,1
SK-08,設備・施設管理,SK-0809,危険物管理（その他）,BZ-05,打上運用,BZ-0509,設備点検,1
SK-08,設備・施設管理,SK-0809,危険物管理（その他）,BZ-05,打上運用,BZ-0515,燃料充填,1
SK-08,設備・施設管理,SK-0810,建造物設計・管理,BZ-04,地上設備・施設管理,BZ-0401,燃料貯蔵設備管理,1
SK-08,設備・施設管理,SK-0810,建造物設計・管理,BZ-04,地上設備・施設管理,BZ-0402,搬送設備管理,1
SK-08,設備・施設管理,SK-0810,建造物設計・管理,BZ-04,地上設備・施設管理,BZ-0403,射点設備管理,1
SK-08,設備・施設管理,SK-0810,建造物設計・管理,BZ-04,地上設備・施設管理,BZ-0404,地上局設備管理,1
SK-08,設備・施設管理,SK-0810,建造物設計・管理,BZ-04,地上設備・施設管理,BZ-0408,施設構造健全性・安全管理,1
SK-08,設備・施設管理,SK-0810,建造物設計・管理,BZ-05,打上運用,BZ-0502,射場安全管理,1
SK-08,設備・施設管理,SK-0811,土木設計・施工管理,BZ-04,地上設備・施設管理,BZ-0401,燃料貯蔵設備管理,1
SK-08,設備・施設管理,SK-0811,土木設計・施工管理,BZ-04,地上設備・施設管理,BZ-0402,搬送設備管理,1
SK-08,設備・施設管理,SK-0811,土木設計・施工管理,BZ-04,地上設備・施設管理,BZ-0403,射点設備管理,1
SK-08,設備・施設管理,SK-0811,土木設計・施工管理,BZ-04,地上設備・施設管理,BZ-0404,地上局設備管理,1
SK-08,設備・施設管理,SK-0811,土木設計・施工管理,BZ-04,地上設備・施設管理,BZ-0408,施設構造健全性・安全管理,1
SK-08,設備・施設管理,SK-0811,土木設計・施工管理,BZ-05,打上運用,BZ-0502,射場安全管理,1
SK-08,設備・施設管理,SK-0812,建築設計・施工管理,BZ-04,地上設備・施設管理,BZ-0401,燃料貯蔵設備管理,1
SK-08,設備・施設管理,SK-0812,建築設計・施工管理,BZ-04,地上設備・施設管理,BZ-0402,搬送設備管理,1
SK-08,設備・施設管理,SK-0812,建築設計・施工管理,BZ-04,地上設備・施設管理,BZ-0403,射点設備管理,1
SK-08,設備・施設管理,SK-0812,建築設計・施工管理,BZ-04,地上設備・施設管理,BZ-0404,地上局設備管理,1
SK-08,設備・施設管理,SK-0812,建築設計・施工管理,BZ-04,地上設備・施設管理,BZ-0408,施設構造健全性・安全管理,1
SK-08,設備・施設管理,SK-0812,建築設計・施工管理,BZ-05,打上運用,BZ-0502,射場安全管理,1
SK-08,設備・施設管理,SK-0813,建築設備設計・管理（電気・機械）,BZ-04,地上設備・施設管理,BZ-0401,燃料貯蔵設備管理,1
SK-08,設備・施設管理,SK-0813,建築設備設計・管理（電気・機械）,BZ-04,地上設備・施設管理,BZ-0402,搬送設備管理,1
SK-08,設備・施設管理,SK-0813,建築設備設計・管理（電気・機械）,BZ-04,地上設備・施設管理,BZ-0403,射点設備管理,1
SK-08,設備・施設管理,SK-0813,建築設備設計・管理（電気・機械）,BZ-04,地上設備・施設管理,BZ-0404,地上局設備管理,1
SK-08,設備・施設管理,SK-0813,建築設備設計・管理（電気・機械）,BZ-04,地上設備・施設管理,BZ-0405,ＩＴインフラ管理,1
SK-08,設備・施設管理,SK-0813,建築設備設計・管理（電気・機械）,BZ-04,地上設備・施設管理,BZ-0408,施設構造健全性・安全管理,1
SK-08,設備・施設管理,SK-0813,建築設備設計・管理（電気・機械）,BZ-05,打上運用,BZ-0502,射場安全管理,1
SK-09,打上運用,SK-0901,打上管制オペレーション,BZ-05,打上運用,BZ-0501,射場運用計画策定,1
SK-09,打上運用,SK-0901,打上管制オペレーション,BZ-05,打上運用,BZ-0503,射場セキュリティ管理,1
SK-09,打上運用,SK-0901,打上管制オペレーション,BZ-05,打上運用,BZ-0507,気象観測,1
SK-09,打上運用,SK-0901,打上管制オペレーション,BZ-05,打上運用,BZ-0516,打上げ可否判断,1
SK-09,打上運用,SK-0901,打上管制オペレーション,BZ-05,打上運用,BZ-0517,通信状態把握,1
SK-09,打上運用,SK-0901,打上管制オペレーション,BZ-05,打上運用,BZ-0518,打上実行,1
SK-09,打上運用,SK-0901,打上管制オペレーション,BZ-05,打上運用,BZ-0519,周囲の安全管理,1
SK-09,打上運用,SK-0901,打上管制オペレーション,BZ-05,打上運用,BZ-0521,打上データの解析,1
SK-09,打上運用,SK-0901,打上管制オペレーション,BZ-05,打上運用,BZ-0522,分離確認・記録,1
SK-09,打上運用,SK-0901,打上管制オペレーション,BZ-05,打上運用,BZ-0523,降下追跡・制御,1
SK-09,打上運用,SK-0901,打上管制オペレーション,BZ-06,衛星運用,BZ-0601,運用コンセプト設計,1
SK-09,打上運用,SK-0901,打上管制オペレーション,BZ-06,衛星運用,BZ-0602,運用計画策定,1
SK-09,打上運用,SK-0902,射場安全管理,BZ-02,プロジェクト管理,BZ-0205,プロジェクト安全管理,1
SK-09,打上運用,SK-0902,射場安全管理,BZ-04,地上設備・施設管理,BZ-0408,施設構造健全性・安全管理,1
SK-09,打上運用,SK-0902,射場安全管理,BZ-05,打上運用,BZ-0501,射場運用計画策定,1
SK-09,打上運用,SK-0902,射場安全管理,BZ-05,打上運用,BZ-0502,射場安全管理,1
SK-09,打上運用,SK-0902,射場安全管理,BZ-05,打上運用,BZ-0503,射場セキュリティ管理,1
SK-09,打上運用,SK-0902,射場安全管理,BZ-05,打上運用,BZ-0505,飛行レンジ安全確保,1
SK-09,打上運用,SK-0902,射場安全管理,BZ-05,打上運用,BZ-0509,設備点検,1
SK-09,打上運用,SK-0902,射場安全管理,BZ-05,打上運用,BZ-0514,機体移送・設置,1
SK-09,打上運用,SK-0902,射場安全管理,BZ-05,打上運用,BZ-0515,燃料充填,1
SK-09,打上運用,SK-0902,射場安全管理,BZ-05,打上運用,BZ-0516,打上げ可否判断,1
SK-09,打上運用,SK-0902,射場安全管理,BZ-05,打上運用,BZ-0518,打上実行,1
SK-09,打上運用,SK-0902,射場安全管理,BZ-05,打上運用,BZ-0519,周囲の安全管理,1
SK-09,打上運用,SK-0902,射場安全管理,BZ-05,打上運用,BZ-0520,関連機関・地元ステークホルダーへの説明,1
SK-09,打上運用,SK-0903,飛行安全管理,BZ-02,プロジェクト管理,BZ-0205,プロジェクト安全管理,1
SK-09,打上運用,SK-0903,飛行安全管理,BZ-05,打上運用,BZ-0505,飛行レンジ安全確保,1
SK-09,打上運用,SK-0903,飛行安全管理,BZ-05,打上運用,BZ-0508,落下位置シミュレーション,1
SK-09,打上運用,SK-0903,飛行安全管理,BZ-05,打上運用,BZ-0516,打上げ可否判断,1
SK-09,打上運用,SK-0903,飛行安全管理,BZ-05,打上運用,BZ-0518,打上実行,1
SK-09,打上運用,SK-0903,飛行安全管理,BZ-05,打上運用,BZ-0519,周囲の安全管理,1
SK-09,打上運用,SK-0903,飛行安全管理,BZ-05,打上運用,BZ-0520,関連機関・地元ステークホルダーへの説明,1
SK-09,打上運用,SK-0903,飛行安全管理,BZ-05,打上運用,BZ-0523,降下追跡・制御,1
SK-09,打上運用,SK-0904,気象予測・判断,BZ-05,打上運用,BZ-0507,気象観測,1
SK-09,打上運用,SK-0904,気象予測・判断,BZ-05,打上運用,BZ-0516,打上げ可否判断,1
SK-09,打上運用,SK-0905,ステークホルダー調整,BZ-02,プロジェクト管理,BZ-0207,ステークホルダーマネジメント,1
SK-09,打上運用,SK-0905,ステークホルダー調整,BZ-05,打上運用,BZ-0501,射場運用計画策定,1
SK-09,打上運用,SK-0905,ステークホルダー調整,BZ-05,打上運用,BZ-0503,射場セキュリティ管理,1
SK-09,打上運用,SK-0905,ステークホルダー調整,BZ-05,打上運用,BZ-0504,国際調整・輸出管理対応業務,1
SK-09,打上運用,SK-0905,ステークホルダー調整,BZ-05,打上運用,BZ-0505,飛行レンジ安全確保,1
SK-09,打上運用,SK-0905,ステークホルダー調整,BZ-05,打上運用,BZ-0506,関連機関・地元ステークホルダーとの調整,1
SK-09,打上運用,SK-0905,ステークホルダー調整,BZ-05,打上運用,BZ-0516,打上げ可否判断,1
SK-09,打上運用,SK-0905,ステークホルダー調整,BZ-05,打上運用,BZ-0518,打上実行,1
SK-09,打上運用,SK-0905,ステークホルダー調整,BZ-05,打上運用,BZ-0520,関連機関・地元ステークホルダーへの説明,1
SK-09,打上運用,SK-0905,ステークホルダー調整,BZ-06,衛星運用,BZ-0601,運用コンセプト設計,1
SK-09,打上運用,SK-0905,ステークホルダー調整,BZ-06,衛星運用,BZ-0602,運用計画策定,1
SK-09,打上運用,SK-0905,ステークホルダー調整,BZ-06,衛星運用,BZ-0603,通信網設計・構築,1
SK-09,打上運用,SK-0905,ステークホルダー調整,BZ-06,衛星運用,BZ-0604,周波数調整,1
SK-09,打上運用,SK-0905,ステークホルダー調整,BZ-06,衛星運用,BZ-0613,観測要求調整,1
SK-10,衛星運用,SK-1001,衛星運用計画策定,BZ-06,衛星運用,BZ-0601,運用コンセプト設計,1
SK-10,衛星運用,SK-1001,衛星運用計画策定,BZ-06,衛星運用,BZ-0602,運用計画策定,1
SK-10,衛星運用,SK-1001,衛星運用計画策定,BZ-06,衛星運用,BZ-0603,通信網設計・構築,1
SK-10,衛星運用,SK-1001,衛星運用計画策定,BZ-06,衛星運用,BZ-0606,通信スケジュール管理,1
SK-10,衛星運用,SK-1002,地上局制御オペレーション,BZ-05,打上運用,BZ-0517,通信状態把握,1
SK-10,衛星運用,SK-1002,地上局制御オペレーション,BZ-05,打上運用,BZ-0523,降下追跡・制御,1
SK-10,衛星運用,SK-1002,地上局制御オペレーション,BZ-06,衛星運用,BZ-0601,運用コンセプト設計,1
SK-10,衛星運用,SK-1002,地上局制御オペレーション,BZ-06,衛星運用,BZ-0602,運用計画策定,1
SK-10,衛星運用,SK-1002,地上局制御オペレーション,BZ-06,衛星運用,BZ-0603,通信網設計・構築,1
SK-10,衛星運用,SK-1002,地上局制御オペレーション,BZ-06,衛星運用,BZ-0606,通信スケジュール管理,1
SK-10,衛星運用,SK-1002,地上局制御オペレーション,BZ-06,衛星運用,BZ-0607,通信リンク構築,1
SK-10,衛星運用,SK-1002,地上局制御オペレーション,BZ-06,衛星運用,BZ-0608,衛星通信ネットワーク管理,1
SK-10,衛星運用,SK-1002,地上局制御オペレーション,BZ-06,衛星運用,BZ-0609,衛星機体状態監視,1
SK-10,衛星運用,SK-1002,地上局制御オペレーション,BZ-06,衛星運用,BZ-0610,姿勢維持,1
SK-10,衛星運用,SK-1002,地上局制御オペレーション,BZ-06,衛星運用,BZ-0611,軌道制御,1
SK-10,衛星運用,SK-1002,地上局制御オペレーション,BZ-06,衛星運用,BZ-0612,他軌道上物体の監視,1
SK-10,衛星運用,SK-1002,地上局制御オペレーション,BZ-06,衛星運用,BZ-0614,ミッション実行,1
SK-10,衛星運用,SK-1003,衛星管制オペレーション,BZ-06,衛星運用,BZ-0601,運用コンセプト設計,1
SK-10,衛星運用,SK-1003,衛星管制オペレーション,BZ-06,衛星運用,BZ-0602,運用計画策定,1
SK-10,衛星運用,SK-1003,衛星管制オペレーション,BZ-06,衛星運用,BZ-0606,通信スケジュール管理,1
SK-10,衛星運用,SK-1003,衛星管制オペレーション,BZ-06,衛星運用,BZ-0607,通信リンク構築,1
SK-10,衛星運用,SK-1003,衛星管制オペレーション,BZ-06,衛星運用,BZ-0608,衛星通信ネットワーク管理,1
SK-10,衛星運用,SK-1003,衛星管制オペレーション,BZ-06,衛星運用,BZ-0609,衛星機体状態監視,1
SK-10,衛星運用,SK-1003,衛星管制オペレーション,BZ-06,衛星運用,BZ-0610,姿勢維持,1
SK-10,衛星運用,SK-1003,衛星管制オペレーション,BZ-06,衛星運用,BZ-0611,軌道制御,1
SK-10,衛星運用,SK-1003,衛星管制オペレーション,BZ-06,衛星運用,BZ-0612,他軌道上物体の監視,1
SK-10,衛星運用,SK-1003,衛星管制オペレーション,BZ-06,衛星運用,BZ-0614,ミッション実行,1
SK-10,衛星運用,SK-1004,ミッション実行オペレーション,BZ-06,衛星運用,BZ-0601,運用コンセプト設計,1
SK-10,衛星運用,SK-1004,ミッション実行オペレーション,BZ-06,衛星運用,BZ-0602,運用計画策定,1
SK-10,衛星運用,SK-1004,ミッション実行オペレーション,BZ-06,衛星運用,BZ-0614,ミッション実行,1
SK-10,衛星運用,SK-1004,ミッション実行オペレーション,BZ-06,衛星運用,BZ-0615,廃棄運用,1
SK-10,衛星運用,SK-1005,グラウンドトゥルース管理,BZ-06,衛星運用,BZ-0616,校正検証,1
SK-10,衛星運用,SK-1005,グラウンドトゥルース管理,BZ-06,衛星運用,BZ-0617,ＨＫデータ処理,1
SK-10,衛星運用,SK-1005,グラウンドトゥルース管理,BZ-07,衛星データ利活用,BZ-0704,教師データ作成,1
SK-10,衛星運用,SK-1005,グラウンドトゥルース管理,BZ-07,衛星データ利活用,BZ-0705,データ品質管理,1
SK-10,衛星運用,SK-1005,グラウンドトゥルース管理,BZ-07,衛星データ利活用,BZ-0706,前処理,1
SK-10,衛星運用,SK-1005,グラウンドトゥルース管理,BZ-07,衛星データ利活用,BZ-0707,データ解析,1
SK-11,ソフトウェア開発・データ利活用,SK-1101,ソフトウェアエンジニアリング,BZ-01,プロジェクト企画・考案,BZ-0104,新技術創造,1
SK-11,ソフトウェア開発・データ利活用,SK-1101,ソフトウェアエンジニアリング,BZ-03,宇宙機開発・製造,BZ-0344,ソフトウェア系の設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1101,ソフトウェアエンジニアリング,BZ-03,宇宙機開発・製造,BZ-0345,ソフトウェア系の製造,1
SK-11,ソフトウェア開発・データ利活用,SK-1101,ソフトウェアエンジニアリング,BZ-03,宇宙機開発・製造,BZ-0346,ソフトウェア系の解析,1
SK-11,ソフトウェア開発・データ利活用,SK-1101,ソフトウェアエンジニアリング,BZ-03,宇宙機開発・製造,BZ-0347,ソフトウェア系の試験,1
SK-11,ソフトウェア開発・データ利活用,SK-1101,ソフトウェアエンジニアリング,BZ-06,衛星運用,BZ-0616,校正検証,1
SK-11,ソフトウェア開発・データ利活用,SK-1101,ソフトウェアエンジニアリング,BZ-06,衛星運用,BZ-0617,ＨＫデータ処理,1
SK-11,ソフトウェア開発・データ利活用,SK-1101,ソフトウェアエンジニアリング,BZ-07,衛星データ利活用,BZ-0702,サービス設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1101,ソフトウェアエンジニアリング,BZ-07,衛星データ利活用,BZ-0703,画像解析アルゴリズムの設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1101,ソフトウェアエンジニアリング,BZ-07,衛星データ利活用,BZ-0704,教師データ作成,1
SK-11,ソフトウェア開発・データ利活用,SK-1101,ソフトウェアエンジニアリング,BZ-07,衛星データ利活用,BZ-0705,データ品質管理,1
SK-11,ソフトウェア開発・データ利活用,SK-1101,ソフトウェアエンジニアリング,BZ-07,衛星データ利活用,BZ-0706,前処理,1
SK-11,ソフトウェア開発・データ利活用,SK-1101,ソフトウェアエンジニアリング,BZ-07,衛星データ利活用,BZ-0707,データ解析,1
SK-11,ソフトウェア開発・データ利活用,SK-1101,ソフトウェアエンジニアリング,BZ-07,衛星データ利活用,BZ-0708,アプリケーション企画・要件定義,1
SK-11,ソフトウェア開発・データ利活用,SK-1101,ソフトウェアエンジニアリング,BZ-07,衛星データ利活用,BZ-0709,ＵＩ／ＵＸ設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1101,ソフトウェアエンジニアリング,BZ-07,衛星データ利活用,BZ-0710,ＰｏＣ・利用支援,1
SK-11,ソフトウェア開発・データ利活用,SK-1101,ソフトウェアエンジニアリング,BZ-07,衛星データ利活用,BZ-0711,運用保守,1
SK-11,ソフトウェア開発・データ利活用,SK-1102,フロントエンド設計,BZ-03,宇宙機開発・製造,BZ-0301,概念設計（システム全体）,1
SK-11,ソフトウェア開発・データ利活用,SK-1102,フロントエンド設計,BZ-03,宇宙機開発・製造,BZ-0340,データ処理系の設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1102,フロントエンド設計,BZ-03,宇宙機開発・製造,BZ-0342,データ処理系の解析,1
SK-11,ソフトウェア開発・データ利活用,SK-1102,フロントエンド設計,BZ-03,宇宙機開発・製造,BZ-0343,データ処理系の試験,1
SK-11,ソフトウェア開発・データ利活用,SK-1102,フロントエンド設計,BZ-03,宇宙機開発・製造,BZ-0344,ソフトウェア系の設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1102,フロントエンド設計,BZ-03,宇宙機開発・製造,BZ-0345,ソフトウェア系の製造,1
SK-11,ソフトウェア開発・データ利活用,SK-1102,フロントエンド設計,BZ-03,宇宙機開発・製造,BZ-0346,ソフトウェア系の解析,1
SK-11,ソフトウェア開発・データ利活用,SK-1102,フロントエンド設計,BZ-03,宇宙機開発・製造,BZ-0347,ソフトウェア系の試験,1
SK-11,ソフトウェア開発・データ利活用,SK-1102,フロントエンド設計,BZ-06,衛星運用,BZ-0610,姿勢維持,1
SK-11,ソフトウェア開発・データ利活用,SK-1102,フロントエンド設計,BZ-06,衛星運用,BZ-0612,他軌道上物体の監視,1
SK-11,ソフトウェア開発・データ利活用,SK-1102,フロントエンド設計,BZ-06,衛星運用,BZ-0614,ミッション実行,1
SK-11,ソフトウェア開発・データ利活用,SK-1102,フロントエンド設計,BZ-07,衛星データ利活用,BZ-0702,サービス設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1102,フロントエンド設計,BZ-07,衛星データ利活用,BZ-0708,アプリケーション企画・要件定義,1
SK-11,ソフトウェア開発・データ利活用,SK-1102,フロントエンド設計,BZ-07,衛星データ利活用,BZ-0709,ＵＩ／ＵＸ設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1102,フロントエンド設計,BZ-07,衛星データ利活用,BZ-0711,運用保守,1
SK-11,ソフトウェア開発・データ利活用,SK-1103,バックエンド設計,BZ-03,宇宙機開発・製造,BZ-0301,概念設計（システム全体）,1
SK-11,ソフトウェア開発・データ利活用,SK-1103,バックエンド設計,BZ-03,宇宙機開発・製造,BZ-0340,データ処理系の設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1103,バックエンド設計,BZ-03,宇宙機開発・製造,BZ-0342,データ処理系の解析,1
SK-11,ソフトウェア開発・データ利活用,SK-1103,バックエンド設計,BZ-03,宇宙機開発・製造,BZ-0343,データ処理系の試験,1
SK-11,ソフトウェア開発・データ利活用,SK-1103,バックエンド設計,BZ-03,宇宙機開発・製造,BZ-0344,ソフトウェア系の設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1103,バックエンド設計,BZ-03,宇宙機開発・製造,BZ-0345,ソフトウェア系の製造,1
SK-11,ソフトウェア開発・データ利活用,SK-1103,バックエンド設計,BZ-03,宇宙機開発・製造,BZ-0346,ソフトウェア系の解析,1
SK-11,ソフトウェア開発・データ利活用,SK-1103,バックエンド設計,BZ-03,宇宙機開発・製造,BZ-0347,ソフトウェア系の試験,1
SK-11,ソフトウェア開発・データ利活用,SK-1103,バックエンド設計,BZ-04,地上設備・施設管理,BZ-0405,ＩＴインフラ管理,1
SK-11,ソフトウェア開発・データ利活用,SK-1103,バックエンド設計,BZ-04,地上設備・施設管理,BZ-0406,整備システムの自動化,1
SK-11,ソフトウェア開発・データ利活用,SK-1103,バックエンド設計,BZ-06,衛星運用,BZ-0610,姿勢維持,1
SK-11,ソフトウェア開発・データ利活用,SK-1103,バックエンド設計,BZ-06,衛星運用,BZ-0612,他軌道上物体の監視,1
SK-11,ソフトウェア開発・データ利活用,SK-1103,バックエンド設計,BZ-06,衛星運用,BZ-0614,ミッション実行,1
SK-11,ソフトウェア開発・データ利活用,SK-1103,バックエンド設計,BZ-07,衛星データ利活用,BZ-0702,サービス設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1103,バックエンド設計,BZ-07,衛星データ利活用,BZ-0703,画像解析アルゴリズムの設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1103,バックエンド設計,BZ-07,衛星データ利活用,BZ-0705,データ品質管理,1
SK-11,ソフトウェア開発・データ利活用,SK-1103,バックエンド設計,BZ-07,衛星データ利活用,BZ-0707,データ解析,1
SK-11,ソフトウェア開発・データ利活用,SK-1103,バックエンド設計,BZ-07,衛星データ利活用,BZ-0708,アプリケーション企画・要件定義,1
SK-11,ソフトウェア開発・データ利活用,SK-1103,バックエンド設計,BZ-07,衛星データ利活用,BZ-0709,ＵＩ／ＵＸ設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1103,バックエンド設計,BZ-07,衛星データ利活用,BZ-0711,運用保守,1
SK-11,ソフトウェア開発・データ利活用,SK-1104,データベース設計,BZ-03,宇宙機開発・製造,BZ-0301,概念設計（システム全体）,1
SK-11,ソフトウェア開発・データ利活用,SK-1104,データベース設計,BZ-03,宇宙機開発・製造,BZ-0340,データ処理系の設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1104,データベース設計,BZ-03,宇宙機開発・製造,BZ-0342,データ処理系の解析,1
SK-11,ソフトウェア開発・データ利活用,SK-1104,データベース設計,BZ-03,宇宙機開発・製造,BZ-0343,データ処理系の試験,1
SK-11,ソフトウェア開発・データ利活用,SK-1104,データベース設計,BZ-03,宇宙機開発・製造,BZ-0344,ソフトウェア系の設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1104,データベース設計,BZ-03,宇宙機開発・製造,BZ-0345,ソフトウェア系の製造,1
SK-11,ソフトウェア開発・データ利活用,SK-1104,データベース設計,BZ-03,宇宙機開発・製造,BZ-0346,ソフトウェア系の解析,1
SK-11,ソフトウェア開発・データ利活用,SK-1104,データベース設計,BZ-03,宇宙機開発・製造,BZ-0347,ソフトウェア系の試験,1
SK-11,ソフトウェア開発・データ利活用,SK-1104,データベース設計,BZ-04,地上設備・施設管理,BZ-0405,ＩＴインフラ管理,1
SK-11,ソフトウェア開発・データ利活用,SK-1104,データベース設計,BZ-04,地上設備・施設管理,BZ-0406,整備システムの自動化,1
SK-11,ソフトウェア開発・データ利活用,SK-1104,データベース設計,BZ-06,衛星運用,BZ-0610,姿勢維持,1
SK-11,ソフトウェア開発・データ利活用,SK-1104,データベース設計,BZ-06,衛星運用,BZ-0612,他軌道上物体の監視,1
SK-11,ソフトウェア開発・データ利活用,SK-1104,データベース設計,BZ-06,衛星運用,BZ-0614,ミッション実行,1
SK-11,ソフトウェア開発・データ利活用,SK-1104,データベース設計,BZ-07,衛星データ利活用,BZ-0702,サービス設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1104,データベース設計,BZ-07,衛星データ利活用,BZ-0703,画像解析アルゴリズムの設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1104,データベース設計,BZ-07,衛星データ利活用,BZ-0705,データ品質管理,1
SK-11,ソフトウェア開発・データ利活用,SK-1104,データベース設計,BZ-07,衛星データ利活用,BZ-0707,データ解析,1
SK-11,ソフトウェア開発・データ利活用,SK-1104,データベース設計,BZ-07,衛星データ利活用,BZ-0708,アプリケーション企画・要件定義,1
SK-11,ソフトウェア開発・データ利活用,SK-1104,データベース設計,BZ-07,衛星データ利活用,BZ-0709,ＵＩ／ＵＸ設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1104,データベース設計,BZ-07,衛星データ利活用,BZ-0711,運用保守,1
SK-11,ソフトウェア開発・データ利活用,SK-1105,クラウドインフラ,BZ-03,宇宙機開発・製造,BZ-0340,データ処理系の設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1105,クラウドインフラ,BZ-03,宇宙機開発・製造,BZ-0342,データ処理系の解析,1
SK-11,ソフトウェア開発・データ利活用,SK-1105,クラウドインフラ,BZ-03,宇宙機開発・製造,BZ-0343,データ処理系の試験,1
SK-11,ソフトウェア開発・データ利活用,SK-1105,クラウドインフラ,BZ-03,宇宙機開発・製造,BZ-0344,ソフトウェア系の設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1105,クラウドインフラ,BZ-03,宇宙機開発・製造,BZ-0345,ソフトウェア系の製造,1
SK-11,ソフトウェア開発・データ利活用,SK-1105,クラウドインフラ,BZ-03,宇宙機開発・製造,BZ-0346,ソフトウェア系の解析,1
SK-11,ソフトウェア開発・データ利活用,SK-1105,クラウドインフラ,BZ-03,宇宙機開発・製造,BZ-0347,ソフトウェア系の試験,1
SK-11,ソフトウェア開発・データ利活用,SK-1105,クラウドインフラ,BZ-04,地上設備・施設管理,BZ-0405,ＩＴインフラ管理,1
SK-11,ソフトウェア開発・データ利活用,SK-1105,クラウドインフラ,BZ-07,衛星データ利活用,BZ-0702,サービス設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1105,クラウドインフラ,BZ-07,衛星データ利活用,BZ-0703,画像解析アルゴリズムの設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1105,クラウドインフラ,BZ-07,衛星データ利活用,BZ-0705,データ品質管理,1
SK-11,ソフトウェア開発・データ利活用,SK-1105,クラウドインフラ,BZ-07,衛星データ利活用,BZ-0707,データ解析,1
SK-11,ソフトウェア開発・データ利活用,SK-1105,クラウドインフラ,BZ-07,衛星データ利活用,BZ-0711,運用保守,1
SK-11,ソフトウェア開発・データ利活用,SK-1106,SRE（Site Reliability Engineering）プロセス,BZ-03,宇宙機開発・製造,BZ-0340,データ処理系の設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1106,SRE（Site Reliability Engineering）プロセス,BZ-03,宇宙機開発・製造,BZ-0342,データ処理系の解析,1
SK-11,ソフトウェア開発・データ利活用,SK-1106,SRE（Site Reliability Engineering）プロセス,BZ-03,宇宙機開発・製造,BZ-0343,データ処理系の試験,1
SK-11,ソフトウェア開発・データ利活用,SK-1106,SRE（Site Reliability Engineering）プロセス,BZ-04,地上設備・施設管理,BZ-0406,整備システムの自動化,1
SK-11,ソフトウェア開発・データ利活用,SK-1106,SRE（Site Reliability Engineering）プロセス,BZ-07,衛星データ利活用,BZ-0711,運用保守,1
SK-11,ソフトウェア開発・データ利活用,SK-1107,データマネジメント,BZ-03,宇宙機開発・製造,BZ-0301,概念設計（システム全体）,1
SK-11,ソフトウェア開発・データ利活用,SK-1107,データマネジメント,BZ-03,宇宙機開発・製造,BZ-0302,システム設計（システム全体）,1
SK-11,ソフトウェア開発・データ利活用,SK-1107,データマネジメント,BZ-03,宇宙機開発・製造,BZ-0342,データ処理系の解析,1
SK-11,ソフトウェア開発・データ利活用,SK-1107,データマネジメント,BZ-03,宇宙機開発・製造,BZ-0344,ソフトウェア系の設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1107,データマネジメント,BZ-03,宇宙機開発・製造,BZ-0345,ソフトウェア系の製造,1
SK-11,ソフトウェア開発・データ利活用,SK-1107,データマネジメント,BZ-03,宇宙機開発・製造,BZ-0347,ソフトウェア系の試験,1
SK-11,ソフトウェア開発・データ利活用,SK-1107,データマネジメント,BZ-05,打上運用,BZ-0521,打上データの解析,1
SK-11,ソフトウェア開発・データ利活用,SK-1107,データマネジメント,BZ-06,衛星運用,BZ-0616,校正検証,1
SK-11,ソフトウェア開発・データ利活用,SK-1107,データマネジメント,BZ-06,衛星運用,BZ-0617,ＨＫデータ処理,1
SK-11,ソフトウェア開発・データ利活用,SK-1107,データマネジメント,BZ-07,衛星データ利活用,BZ-0703,画像解析アルゴリズムの設計,1
SK-11,ソフトウェア開発・データ利活用,SK-1107,データマネジメント,BZ-07,衛星データ利活用,BZ-0705,データ品質管理,1
